site_id,wacc_pct,scenario,cf_wind_used,wind_speed_ms,connection_cost_per_kw,effective_capex_usd_per_kw,lcoe_usd_mwh,lcoe_low_usd_mwh,lcoe_high_usd_mwh,is_capex_provisional,tech_id,lifetime_yr
solusi-bangun-cilegon,14.0,grid_connected_solar,0.2446,6.74,81.0,1776.0,138.19,107.9,185.29,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,16.0,grid_connected_solar,0.2446,6.74,81.0,1776.0,153.75,119.52,206.98,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,18.0,grid_connected_solar,0.2446,6.74,81.0,1776.0,169.6,131.36,229.08,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,20.0,grid_connected_solar,0.2446,6.74,81.0,1776.0,185.66,143.35,251.48,False,TECH_WIND_ONSHORE,27
semen-kupang,4.0,within_boundary,0.1889,5.56,0.0,1650.0,85.23,68.58,111.14,False,TECH_WIND_ONSHORE,27
semen-kupang,6.0,within_boundary,0.1889,5.56,0.0,1650.0,99.65,79.07,131.67,False,TECH_WIND_ONSHORE,27
semen-kupang,8.0,within_boundary,0.1889,5.56,0.0,1650.0,115.36,90.49,154.04,False,TECH_WIND_ONSHORE,27
semen-kupang,10.0,within_boundary,0.1889,5.56,0.0,1650.0,132.12,102.68,177.91,False,TECH_WIND_ONSHORE,27
semen-kupang,12.0,within_boundary,0.1889,5.56,0.0,1650.0,149.71,115.48,202.97,False,TECH_WIND_ONSHORE,27
semen-kupang,14.0,within_boundary,0.1889,5.56,0.0,1650.0,167.95,128.74,228.95,False,TECH_WIND_ONSHORE,27
semen-kupang,16.0,within_boundary,0.1889,5.56,0.0,1650.0,186.67,142.35,255.6,False,TECH_WIND_ONSHORE,27
semen-kupang,18.0,within_boundary,0.1889,5.56,0.0,1650.0,205.74,156.22,282.76,False,TECH_WIND_ONSHORE,27
semen-kupang,20.0,within_boundary,0.1889,5.56,0.0,1650.0,225.06,170.27,310.28,False,TECH_WIND_ONSHORE,27
semen-kupang,4.0,grid_connected_solar,0.3664,9.66,116.3,1811.3,47.02,38.44,60.38,False,TECH_WIND_ONSHORE,27
semen-kupang,6.0,grid_connected_solar,0.3664,9.66,116.3,1811.3,55.18,44.57,71.69,False,TECH_WIND_ONSHORE,27
semen-kupang,8.0,grid_connected_solar,0.3664,9.66,116.3,1811.3,64.07,51.25,84.01,False,TECH_WIND_ONSHORE,27
semen-kupang,10.0,grid_connected_solar,0.3664,9.66,116.3,1811.3,73.56,58.38,97.17,False,TECH_WIND_ONSHORE,27
semen-kupang,12.0,grid_connected_solar,0.3664,9.66,116.3,1811.3,83.52,65.86,110.97,False,TECH_WIND_ONSHORE,27
semen-kupang,14.0,grid_connected_solar,0.3664,9.66,116.3,1811.3,93.84,73.62,125.28,False,TECH_WIND_ONSHORE,27
semen-kupang,16.0,grid_connected_solar,0.3664,9.66,116.3,1811.3,104.43,81.58,139.97,False,TECH_WIND_ONSHORE,27
semen-kupang,18.0,grid_connected_solar,0.3664,9.66,116.3,1811.3,115.22,89.69,154.93,False,TECH_WIND_ONSHORE,27
semen-kupang,20.0,grid_connected_solar,0.3664,9.66,116.3,1811.3,126.16,97.91,170.1,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,4.0,within_boundary,0.056,3.7,0.0,1650.0,287.52,231.34,374.9,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,6.0,within_boundary,0.056,3.7,0.0,1650.0,336.15,266.71,444.16,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,8.0,within_boundary,0.056,3.7,0.0,1650.0,389.13,305.24,519.62,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,10.0,within_boundary,0.056,3.7,0.0,1650.0,445.66,346.36,600.14,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,12.0,within_boundary,0.056,3.7,0.0,1650.0,505.02,389.52,684.68,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,14.0,within_boundary,0.056,3.7,0.0,1650.0,566.53,434.26,772.29,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,16.0,within_boundary,0.056,3.7,0.0,1650.0,629.67,480.18,862.2,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,18.0,within_boundary,0.056,3.7,0.0,1650.0,693.99,526.96,953.82,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,20.0,within_boundary,0.056,3.7,0.0,1650.0,759.17,574.36,1046.65,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,4.0,grid_connected_solar,0.2222,6.07,125.9,1821.0,77.84,63.68,99.86,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,6.0,grid_connected_solar,0.2222,6.07,125.9,1821.0,91.37,73.87,118.59,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,8.0,grid_connected_solar,0.2222,6.07,125.9,1821.0,106.1,84.96,138.99,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,10.0,grid_connected_solar,0.2222,6.07,125.9,1821.0,121.83,96.8,160.76,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,12.0,grid_connected_solar,0.2222,6.07,125.9,1821.0,138.33,109.23,183.61,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,14.0,grid_connected_solar,0.2222,6.07,125.9,1821.0,155.44,122.11,207.3,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,16.0,grid_connected_solar,0.2222,6.07,125.9,1821.0,173.0,135.33,231.61,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,18.0,grid_connected_solar,0.2222,6.07,125.9,1821.0,190.89,148.8,256.38,False,TECH_WIND_ONSHORE,27
conch-west-kalimantan,20.0,grid_connected_solar,0.2222,6.07,125.9,1821.0,209.02,162.45,281.48,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,4.0,within_boundary,0.0521,3.65,0.0,1650.0,309.04,248.66,402.96,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,6.0,within_boundary,0.0521,3.65,0.0,1650.0,361.31,286.67,477.41,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,8.0,within_boundary,0.0521,3.65,0.0,1650.0,418.25,328.09,558.51,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,10.0,within_boundary,0.0521,3.65,0.0,1650.0,479.03,372.28,645.07,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,12.0,within_boundary,0.0521,3.65,0.0,1650.0,542.82,418.68,735.93,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,14.0,within_boundary,0.0521,3.65,0.0,1650.0,608.94,466.77,830.1,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,16.0,within_boundary,0.0521,3.65,0.0,1650.0,676.8,516.12,926.75,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,18.0,within_boundary,0.0521,3.65,0.0,1650.0,745.94,566.4,1025.21,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,20.0,within_boundary,0.0521,3.65,0.0,1650.0,816.0,617.36,1125.0,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,4.0,grid_connected_solar,0.2446,6.74,98.2,1793.2,69.92,57.06,89.93,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,6.0,grid_connected_solar,0.2446,6.74,98.2,1793.2,82.02,66.12,106.75,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,8.0,grid_connected_solar,0.2446,6.74,98.2,1793.2,95.2,76.0,125.08,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,10.0,grid_connected_solar,0.2446,6.74,98.2,1793.2,109.27,86.53,144.64,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,12.0,grid_connected_solar,0.2446,6.74,98.2,1793.2,124.04,97.6,165.17,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,14.0,grid_connected_solar,0.2446,6.74,98.2,1793.2,139.34,109.06,186.45,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,16.0,grid_connected_solar,0.2446,6.74,98.2,1793.2,155.05,120.83,208.29,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,18.0,grid_connected_solar,0.2446,6.74,98.2,1793.2,171.06,132.82,230.54,False,TECH_WIND_ONSHORE,27
krakatau-steel-cilegon,20.0,grid_connected_solar,0.2446,6.74,98.2,1793.2,187.28,144.97,253.1,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,4.0,within_boundary,0.0792,3.99,0.0,1650.0,203.29,163.57,265.08,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,6.0,within_boundary,0.0792,3.99,0.0,1650.0,237.68,188.58,314.05,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,8.0,within_boundary,0.0792,3.99,0.0,1650.0,275.14,215.83,367.41,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,10.0,within_boundary,0.0792,3.99,0.0,1650.0,315.12,244.9,424.34,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,12.0,within_boundary,0.0792,3.99,0.0,1650.0,357.08,275.42,484.11,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,14.0,within_boundary,0.0792,3.99,0.0,1650.0,400.58,307.05,546.06,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,16.0,within_boundary,0.0792,3.99,0.0,1650.0,445.22,339.52,609.64,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,18.0,within_boundary,0.0792,3.99,0.0,1650.0,490.7,372.6,674.42,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,20.0,within_boundary,0.0792,3.99,0.0,1650.0,536.79,406.12,740.06,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,4.0,grid_connected_solar,0.2446,6.74,100.0,1795.0,69.97,57.11,89.98,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,6.0,grid_connected_solar,0.2446,6.74,100.0,1795.0,82.08,66.18,106.81,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,8.0,grid_connected_solar,0.2446,6.74,100.0,1795.0,95.28,76.07,125.15,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,10.0,grid_connected_solar,0.2446,6.74,100.0,1795.0,109.36,86.62,144.73,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,12.0,grid_connected_solar,0.2446,6.74,100.0,1795.0,124.14,97.7,165.27,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,14.0,grid_connected_solar,0.2446,6.74,100.0,1795.0,139.46,109.18,186.57,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,16.0,grid_connected_solar,0.2446,6.74,100.0,1795.0,155.19,120.96,208.43,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,18.0,grid_connected_solar,0.2446,6.74,100.0,1795.0,171.21,132.97,230.69,False,TECH_WIND_ONSHORE,27
krakatau-posco-cilegon,20.0,grid_connected_solar,0.2446,6.74,100.0,1795.0,187.44,145.13,253.26,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,4.0,within_boundary,0.0,2.46,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,6.0,within_boundary,0.0,2.46,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,8.0,within_boundary,0.0,2.46,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,10.0,within_boundary,0.0,2.46,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,12.0,within_boundary,0.0,2.46,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,14.0,within_boundary,0.0,2.46,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,16.0,within_boundary,0.0,2.46,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,18.0,within_boundary,0.0,2.46,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,20.0,within_boundary,0.0,2.46,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,4.0,grid_connected_solar,0.1305,4.72,654.1,2349.1,160.83,136.72,198.33,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,6.0,grid_connected_solar,0.1305,4.72,654.1,2349.1,190.54,160.74,236.89,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,8.0,grid_connected_solar,0.1305,4.72,654.1,2349.1,222.91,186.91,278.9,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,10.0,grid_connected_solar,0.1305,4.72,654.1,2349.1,257.45,214.83,323.74,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,12.0,grid_connected_solar,0.1305,4.72,654.1,2349.1,293.71,244.15,370.8,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,14.0,grid_connected_solar,0.1305,4.72,654.1,2349.1,331.29,274.53,419.58,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,16.0,grid_connected_solar,0.1305,4.72,654.1,2349.1,369.86,305.71,469.65,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,18.0,grid_connected_solar,0.1305,4.72,654.1,2349.1,409.16,337.48,520.65,False,TECH_WIND_ONSHORE,27
dexin-steel-morowali,20.0,grid_connected_solar,0.1305,4.72,654.1,2349.1,448.98,369.68,572.34,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,4.0,within_boundary,0.05,3.15,0.0,1650.0,322.02,259.1,419.89,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,6.0,within_boundary,0.05,3.15,0.0,1650.0,376.48,298.71,497.46,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,8.0,within_boundary,0.05,3.15,0.0,1650.0,435.82,341.87,581.97,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,10.0,within_boundary,0.05,3.15,0.0,1650.0,499.14,387.92,672.16,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,12.0,within_boundary,0.05,3.15,0.0,1650.0,565.62,436.27,766.84,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,14.0,within_boundary,0.05,3.15,0.0,1650.0,634.52,486.37,864.96,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,16.0,within_boundary,0.05,3.15,0.0,1650.0,705.23,537.8,965.67,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,18.0,within_boundary,0.05,3.15,0.0,1650.0,777.27,590.19,1068.27,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,20.0,within_boundary,0.05,3.15,0.0,1650.0,850.27,643.29,1172.25,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,4.0,grid_connected_solar,0.1945,5.64,96.8,1791.8,87.88,71.71,113.04,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,6.0,grid_connected_solar,0.1945,5.64,96.8,1791.8,103.08,83.09,134.18,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,8.0,grid_connected_solar,0.1945,5.64,96.8,1791.8,119.65,95.5,157.22,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,10.0,grid_connected_solar,0.1945,5.64,96.8,1791.8,137.33,108.74,181.8,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,12.0,grid_connected_solar,0.1945,5.64,96.8,1791.8,155.89,122.63,207.61,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,14.0,grid_connected_solar,0.1945,5.64,96.8,1791.8,175.12,137.04,234.36,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,16.0,grid_connected_solar,0.1945,5.64,96.8,1791.8,194.86,151.82,261.81,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,18.0,grid_connected_solar,0.1945,5.64,96.8,1791.8,214.97,166.88,289.78,False,TECH_WIND_ONSHORE,27
gunung-raja-paksi-bekasi,20.0,grid_connected_solar,0.1945,5.64,96.8,1791.8,235.35,182.14,318.12,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,4.0,within_boundary,0.05,3.47,0.0,1650.0,322.02,259.1,419.89,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,6.0,within_boundary,0.05,3.47,0.0,1650.0,376.48,298.71,497.46,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,8.0,within_boundary,0.05,3.47,0.0,1650.0,435.82,341.87,581.97,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,10.0,within_boundary,0.05,3.47,0.0,1650.0,499.14,387.92,672.16,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,12.0,within_boundary,0.05,3.47,0.0,1650.0,565.62,436.27,766.84,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,14.0,within_boundary,0.05,3.47,0.0,1650.0,634.52,486.37,864.96,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,16.0,within_boundary,0.05,3.47,0.0,1650.0,705.23,537.8,965.67,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,18.0,within_boundary,0.05,3.47,0.0,1650.0,777.27,590.19,1068.27,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,20.0,within_boundary,0.05,3.47,0.0,1650.0,850.27,643.29,1172.25,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,4.0,grid_connected_solar,0.1945,5.64,94.7,1789.7,87.8,71.63,112.96,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,6.0,grid_connected_solar,0.1945,5.64,94.7,1789.7,102.99,82.99,134.09,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,8.0,grid_connected_solar,0.1945,5.64,94.7,1789.7,119.53,95.38,157.1,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,10.0,grid_connected_solar,0.1945,5.64,94.7,1789.7,137.19,108.6,181.66,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,12.0,grid_connected_solar,0.1945,5.64,94.7,1789.7,155.72,122.47,207.45,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,14.0,grid_connected_solar,0.1945,5.64,94.7,1789.7,174.93,136.85,234.17,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,16.0,grid_connected_solar,0.1945,5.64,94.7,1789.7,194.65,151.61,261.6,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,18.0,grid_connected_solar,0.1945,5.64,94.7,1789.7,214.74,166.64,289.54,False,TECH_WIND_ONSHORE,27
master-steel-jakarta,20.0,grid_connected_solar,0.1945,5.64,94.7,1789.7,235.09,181.88,317.86,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,4.0,within_boundary,0.05,3.42,0.0,1650.0,322.02,259.1,419.89,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,6.0,within_boundary,0.05,3.42,0.0,1650.0,376.48,298.71,497.46,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,8.0,within_boundary,0.05,3.42,0.0,1650.0,435.82,341.87,581.97,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,10.0,within_boundary,0.05,3.42,0.0,1650.0,499.14,387.92,672.16,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,12.0,within_boundary,0.05,3.42,0.0,1650.0,565.62,436.27,766.84,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,14.0,within_boundary,0.05,3.42,0.0,1650.0,634.52,486.37,864.96,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,16.0,within_boundary,0.05,3.42,0.0,1650.0,705.23,537.8,965.67,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,18.0,within_boundary,0.05,3.42,0.0,1650.0,777.27,590.19,1068.27,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,20.0,within_boundary,0.05,3.42,0.0,1650.0,850.27,643.29,1172.25,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,4.0,grid_connected_solar,0.1945,5.64,99.3,1794.3,87.97,71.79,113.13,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,6.0,grid_connected_solar,0.1945,5.64,99.3,1794.3,103.19,83.2,134.29,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,8.0,grid_connected_solar,0.1945,5.64,99.3,1794.3,119.78,95.63,157.35,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,10.0,grid_connected_solar,0.1945,5.64,99.3,1794.3,137.48,108.89,181.96,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,12.0,grid_connected_solar,0.1945,5.64,99.3,1794.3,156.07,122.81,207.79,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,14.0,grid_connected_solar,0.1945,5.64,99.3,1794.3,175.33,137.24,234.57,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,16.0,grid_connected_solar,0.1945,5.64,99.3,1794.3,195.09,152.05,262.05,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,18.0,grid_connected_solar,0.1945,5.64,99.3,1794.3,215.23,167.14,290.04,False,TECH_WIND_ONSHORE,27
jakarta-prima-steel-industries,20.0,grid_connected_solar,0.1945,5.64,99.3,1794.3,235.64,182.43,318.41,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,4.0,within_boundary,0.05,3.12,0.0,1650.0,322.02,259.1,419.89,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,6.0,within_boundary,0.05,3.12,0.0,1650.0,376.48,298.71,497.46,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,8.0,within_boundary,0.05,3.12,0.0,1650.0,435.82,341.87,581.97,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,10.0,within_boundary,0.05,3.12,0.0,1650.0,499.14,387.92,672.16,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,12.0,within_boundary,0.05,3.12,0.0,1650.0,565.62,436.27,766.84,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,14.0,within_boundary,0.05,3.12,0.0,1650.0,634.52,486.37,864.96,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,16.0,within_boundary,0.05,3.12,0.0,1650.0,705.23,537.8,965.67,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,18.0,within_boundary,0.05,3.12,0.0,1650.0,777.27,590.19,1068.27,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,20.0,within_boundary,0.05,3.12,0.0,1650.0,850.27,643.29,1172.25,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,4.0,grid_connected_solar,0.1763,5.38,90.3,1785.3,96.69,78.85,124.45,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,6.0,grid_connected_solar,0.1763,5.38,90.3,1785.3,113.41,91.35,147.72,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,8.0,grid_connected_solar,0.1763,5.38,90.3,1785.3,131.61,104.97,173.06,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,10.0,grid_connected_solar,0.1763,5.38,90.3,1785.3,151.05,119.5,200.11,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,12.0,grid_connected_solar,0.1763,5.38,90.3,1785.3,171.44,134.76,228.51,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,14.0,grid_connected_solar,0.1763,5.38,90.3,1785.3,192.59,150.57,257.94,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,16.0,grid_connected_solar,0.1763,5.38,90.3,1785.3,214.28,166.8,288.15,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,18.0,grid_connected_solar,0.1763,5.38,90.3,1785.3,236.39,183.34,318.92,False,TECH_WIND_ONSHORE,27
ispat-indo-sidoarjo,20.0,grid_connected_solar,0.1763,5.38,90.3,1785.3,258.79,200.09,350.11,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,4.0,within_boundary,0.0,2.8,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,6.0,within_boundary,0.0,2.8,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,8.0,within_boundary,0.0,2.8,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,10.0,within_boundary,0.0,2.8,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,12.0,within_boundary,0.0,2.8,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,14.0,within_boundary,0.0,2.8,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,16.0,within_boundary,0.0,2.8,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,18.0,within_boundary,0.0,2.8,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,20.0,within_boundary,0.0,2.8,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,4.0,grid_connected_solar,0.1711,5.3,130.9,1825.9,101.29,82.9,129.89,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,6.0,grid_connected_solar,0.1711,5.3,130.9,1825.9,118.9,96.18,154.26,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,8.0,grid_connected_solar,0.1711,5.3,130.9,1825.9,138.09,110.63,180.8,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,10.0,grid_connected_solar,0.1711,5.3,130.9,1825.9,158.57,126.07,209.13,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,12.0,grid_connected_solar,0.1711,5.3,130.9,1825.9,180.07,142.26,238.87,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,14.0,grid_connected_solar,0.1711,5.3,130.9,1825.9,202.34,159.05,269.69,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,16.0,grid_connected_solar,0.1711,5.3,130.9,1825.9,225.21,176.28,301.32,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,18.0,grid_connected_solar,0.1711,5.3,130.9,1825.9,248.51,193.84,333.55,False,TECH_WIND_ONSHORE,27
virtue-dragon-nickel-industrial-park-vdnip,20.0,grid_connected_solar,0.1711,5.3,130.9,1825.9,272.12,211.63,366.21,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,4.0,within_boundary,0.1744,5.35,0.0,1650.0,92.32,74.28,120.38,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,6.0,within_boundary,0.1744,5.35,0.0,1650.0,107.94,85.64,142.62,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,8.0,within_boundary,0.1744,5.35,0.0,1650.0,124.95,98.01,166.85,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,10.0,within_boundary,0.1744,5.35,0.0,1650.0,143.1,111.22,192.71,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,12.0,within_boundary,0.1744,5.35,0.0,1650.0,162.16,125.08,219.85,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,14.0,within_boundary,0.1744,5.35,0.0,1650.0,181.91,139.44,247.98,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,16.0,within_boundary,0.1744,5.35,0.0,1650.0,202.19,154.19,276.85,False,TECH_WIND_ONSHORE,27
