annual_production,annual_production_unit,capacity,capacity_unit,cost,cost_unit,country,country_ownership,esg_impact_ecological,esg_impact_social,esg_link,esg_story,id,image,latitude,longitude,parent_esg_impact,parent_project_type,project_id,project_name,project_type,province_city,relevant_links,shareholder_ownership,source,source_id,status
,ton,,ton,-,USD,Indonesia,Indonesia:100,Deforestation,Corruption & Illegal Activity,https://kendari.terkini.id/2020/07/05/ampuh-sultra-minta-polda-sultra-periksa-pimpinan-pt-cds-dan-pt-taa/,,BbSwF5P9OoWgj75UPAoqbe,,-3.36458,122.16539,,Mining & Ore Resources,BbSwF5P9OoWgj75UPAoqbe,Titan Agro Abadi,Mining,"Sulawesi Tenggara, North Konawe Regency",,CITRA HARTONO:1;PT PETRO INDAH INDONESIA:99,indonesia,BbSwF5P9OoWgj75UPAoqbe,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:51; China:49,,Land Grabbing,https://www.kabarselebes.id/berita/2023/11/13/diduga-serobot-lahan-warga-desa-ungkaya-morowali-datangi-pt-alaska-dwipa-perdana/,,BbSwF5P9OoWgj75UPAoqoe,,-2.223,121.542,ecological;social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAoqoe,Alaska Dwipa Perdana,Mining,"Sulawesi Tengah, Morowali Regency",https://www.metrosulteng.com/hukum-kriminal/5197826140/izin-tambang-nikel-pt-adp-di-morowali-dicabut-bupati-ini-6-poin-hasil-kesepakatan-pemda-dan-perusahaan?page=2,Han Tao:49;PT Batu Murni Bersih:51,indonesia,BbSwF5P9OoWgj75UPAoqoe,Closed 
,ton,,ton,-,USD,Indonesia,Not found,,,,,BbSwF5P9OoWgj75UPAoqre,,-2.901,122.056,,Mining & Ore Resources,BbSwF5P9OoWgj75UPAoqre,Bintang Delapan Mineral,Mining,"Sulawesi Tengah, Morowali Regency",,Not found,indonesia,BbSwF5P9OoWgj75UPAoqre,unknown
,ton,,ton,-,USD,Indonesia,Not found,,,,,BbSwF5P9OoWgj75UPAorNe,,-2.97949,122.20626,,Mining & Ore Resources,BbSwF5P9OoWgj75UPAorNe,Indoberkah Jaya Mandiri,Mining,"Sulawesi Tengah, Morowali Regency",https://ekonomi.bisnis.com/read/20220211/44/1499316/1036-perusahaan-tambang-dihentikan-sementara-ini-daftar-lengkapnya,Not found,indonesia,BbSwF5P9OoWgj75UPAorNe,Temporarily Closed 
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Poor Work Safety,https://www.metrosulteng.com/ekonomi/5198106505/profil-pt-total-prima-indonesia-perusahaan-tambang-di-morowali-tempat-4-karyawannya-tewas-tertimbun-longsor,,BbSwF5P9OoWgj75UPAorSe,,-2.94099,122.30299,social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAorSe,Total Prima Indonesia,Mining,"Sulawesi Tengah, Morowali Regency",,SOEGENG HENDARTO:20; I MADE WARTANA:25; WINARTO WIJONO:55,indonesia,BbSwF5P9OoWgj75UPAorSe,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Poor Work Safety,https://www.metrosulteng.com/ekonomi/5198106505/profil-pt-total-prima-indonesia-perusahaan-tambang-di-morowali-tempat-4-karyawannya-tewas-tertimbun-longsor,,BbSwF5P9OoWgj75UPAorVe,,-1.59967,121.98714,social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAorVe,Total Prima Indonesia,Mining,"Sulawesi Tengah, North Morowali Regency",,SOEGENG HENDARTO:20; I MADE WARTANA:25; WINARTO WIJONO:56,indonesia,BbSwF5P9OoWgj75UPAorVe,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:51;Singapore:49,Water Pollution,,https://www.jatam.org/en/regional-elections-and-the-threat-of-ecological-crisis-in-central-sulawesi,,BbSwF5P9OoWgj75UPAorae,,-3.068,122.259,,Mining & Ore Resources,BbSwF5P9OoWgj75UPAorae,Bumi Morowali Utama,Mining,"Sulawesi Tengah, Morowali Regency",,Arta Tambang Kasih Pertiwi:31;Bintang Mining Utama:10;Holywin Investment PTE LTD:49;Universal Cipta Alam Persada:10,indonesia,BbSwF5P9OoWgj75UPAorae,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,Deforestation;Increased Vulnerability to the Climate Crisis,,https://www.mongabay.co.id/2018/04/30/ketika-pabrik-smelter-datang-warga-morowali-utara-tertimpa-beragam-masalah-ini/,,BbSwF5P9OoWgj75UPAoroe,,-1.937,121.292,ecological,Mining & Ore Resources,BbSwF5P9OoWgj75UPAoroe,Itamatra Nusantara,Mining,"Sulawesi Tengah, North Morowali Regency",,Bumi Konawe Abadi:52;Central Omega Resources:48,indonesia,BbSwF5P9OoWgj75UPAoroe,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,,,,BbSwF5P9OoWgj75UPAorte,,-2.26283,121.43172,,Mining & Ore Resources,BbSwF5P9OoWgj75UPAorte,Aneka Usaha Cemerlang,Mining,"Sulawesi Tengah, North Morowali Regency",,PT Jacaranda Indonesia Investama:70;PT Java Perdana Capital:30,indonesia,BbSwF5P9OoWgj75UPAorte,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,Water Pollution,,https://www.metrosulteng.com/sosial-budaya/51911989443/danau-tiu-di-morowali-utara-diduga-tercemar-ini-penyebabnya,,BbSwF5P9OoWgj75UPAosue,,-3.21718,122.38868,ecological,Mining & Ore Resources,BbSwF5P9OoWgj75UPAosue,Sumber Swarna Pratama,Mining,"Sulawesi Tengah, Morowali Regency",https://ekonomi.bisnis.com/read/20220211/44/1499316/1036-perusahaan-tambang-dihentikan-sementara-ini-daftar-lengkapnya,SURIANTO:87.45; MOH. FIKRI DWI PUTRA:7.43; MIERNA LUKMAN:5.12,indonesia,BbSwF5P9OoWgj75UPAosue,Temporarily closed
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Social Conflict,https://banggainews.com/jalan-kantong-produksi-di-siuna-yang-dipakai-jadi-akses-pt-anugerah-bangun-makmur-diblokade-warga/,,BbSwF5P9OoWgj75UPAotLe,,-0.69347,122.99814,social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAotLe,Anugerah Bangun Makmur,Mining,"Sulawesi Tengah, Banggai Regency",,Anugerah Sumber Bumi:80;Bangun Bumi Makmur:20,indonesia,BbSwF5P9OoWgj75UPAotLe,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,,https://sultengterkini.id/2022/08/10/penyidik-polda-sulteng-limpahkan-berkas-perkara-tersangka-dirut-pt-ani-ke-kejati/,,BbSwF5P9OoWgj75UPAotUe,,-0.84771,122.23423,social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAotUe,Aneka Nusantara International,Mining,"Sulawesi Tengah, Banggai Regency",,Andri Gandaputra:0.96;Anita Hasan:0.04;David Israel Supardi:0.96;PT Sumber Sentosa Cemerlang:98.04,indonesia,BbSwF5P9OoWgj75UPAotUe,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,,,,BbSwF5P9OoWgj75UPAotbe,,-1.57108,122.08497,,Mining & Ore Resources,BbSwF5P9OoWgj75UPAotbe,Bumi Makmur Gemilang,Mining,"Sulawesi Tengah, Banggai Regency",,PT Bumi Gemilang Perdana:80;PT Sinar Makmur Cemerlang:20,indonesia,BbSwF5P9OoWgj75UPAotbe,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Corruption & Illegal Activity,https://www.jpnn.com/news/direktur-pt-pantas-indomining-dibidik-polisi,,BbSwF5P9OoWgj75UPAotge,,-0.8161,122.54534,,Mining & Ore Resources,BbSwF5P9OoWgj75UPAotge,Pantas Indomining,Mining,"Sulawesi Tengah, Banggai Regency",,Lilly:45; Haryadi:45; Bonnieta Franciska:10,indonesia,BbSwF5P9OoWgj75UPAotge,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Social Conflict,https://bengkulu.antaranews.com/berita/165430/sejumlah-mahasiswa-minta-kementerian-esdm-merevisi-wup,,BbSwF5P9OoWgj75UPAotpe,,-1.486,127.499,social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAotpe,Obi Putra Mandiri,Mining,"Maluku Utara, South Halmahera Regency",,SUWARTI:0.2; MINERAL ALAM ABADI:99.8,indonesia,BbSwF5P9OoWgj75UPAotpe,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,Deforestation;Biodiversity Loss,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities",https://jatam.org/pulaukecil/,,BbSwF5P9OoWgj75UPAotue,,-0.17679,129.52024,ecological;social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAotue,Anugrah Sukses Mining,Mining,"Maluku Utara, Central Halmahera Regency",,Agus Pujianto:1;PT Harum Resources:99,indonesia,BbSwF5P9OoWgj75UPAotue,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,Water Pollution,Loss of Traditional Livelihoods,https://mercusuar.web.id/berita-utama/sagea-benteng-pertahanan-terakhir-di-halmahera-tengah/,,BbSwF5P9OoWgj75UPAotxe,,0.5292,128.1938,ecological;social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAotxe,Dharma Rosadi Internasional,Mining,"Maluku Utara, Central Halmahera Regency",,H. Ir. Djoni Rosadi:51; Andika Abdillah Soeria Sapardi Rosadi:10; Ridwan Jabal Tarik Suria:10; Soni Nugraha:9; PT Jacaranda Indonesia Investama:21,indonesia,BbSwF5P9OoWgj75UPAotxe,unknown
,ton,,ton,-,USD,Indonesia,Not found,Deforestation,,https://penamalut.com/2022/10/18/hutan-lindung-di-halteng-diduga-dibabat-pt-harum-sukses-mining-melanggar-hukum/,,BbSwF5P9OoWgj75UPAou4e,,0.57333,128.15,ecological,Mining & Ore Resources,BbSwF5P9OoWgj75UPAou4e,Harum Sukses Mining,Mining,"Maluku Utara, Central Halmahera Regency",,Not found,indonesia,BbSwF5P9OoWgj75UPAou4e,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:30;Singapore:70,Soil Pollution,,https://haliyora.id/2022/10/04/diduga-lakukan-pencemaran-lingkungan-warga-adukan-pt-sts-ke-dprd-haltim/,,BbSwF5P9OoWgj75UPAouHe,,0.9240861722,128.2462528,ecological,Mining & Ore Resources,BbSwF5P9OoWgj75UPAouHe,Sambaki Tambang Sentosa,Mining,"Maluku Utara, East Halmahera Regancy",,ESTEEL ENTERPRISE PTE. LTD:70; BAHTERA MINERAL NUSANTARA:30,indonesia,BbSwF5P9OoWgj75UPAouHe,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Corruption & Illegal Activity,https://www.inilah.com/muluskan-izin-harita-group-stevi-thomas-didakwa-suap-eks-gubernur-malut-usd-60-ribu,,BbSwF5P9OoWgj75UPAouOe,,-1.43039,127.53044,,Mining & Ore Resources,BbSwF5P9OoWgj75UPAouOe,Jikodolong Megah Pertiwi,Mining,"Maluku Utara, South Halmahera",,PT. Citra Duta Jaya Makmur:0.4;PT. Gane Permai Sentosa:99.6,indonesia,BbSwF5P9OoWgj75UPAouOe,unknown
,ton,,ton,-,USD,Indonesia,Not found,Biodiversity Loss,Corruption & Illegal Activity,https://awasmifee.potager.org/?p=463&lang=id,,BbSwF5P9OoWgj75UPAouTe,,0.021,130.887,ecological,Mining & Ore Resources,BbSwF5P9OoWgj75UPAouTe,Anugerah Surya Pratama,Mining,"Papua Barat, Raja Ampat Regency",,Not found,indonesia,BbSwF5P9OoWgj75UPAouTe,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,Soil Pollution,,https://infosulsel.com/2020/04/cemari-ligkungan-di-lutim-adili-direktur-pt-prima-utama-lestari/html,,BbSwF5P9OoWgj75UPAouae,,-2.57099,121.07499,ecological,Mining & Ore Resources,BbSwF5P9OoWgj75UPAouae,Prima Utama Lestari,Mining,"Sulawesi Selatan, East Luwu Regency",,YAU TAT KEUNG:92; WAHID NGADIMIN:8,indonesia,BbSwF5P9OoWgj75UPAouae,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,Increased Vulnerability to the Climate Crisis,,https://redaksisulut.com/aktivitas-pengerukan-pt-bumanik-jadi-sorotan/,,BbSwF5P9OoWgj75UPAowze,,-2.108,121.418,ecological,Mining & Ore Resources,BbSwF5P9OoWgj75UPAowze,Bukit Makmur Istindo Nikeltama,Mining,"Sulawesi Tengah, Morowali, North Morowali Regency",,PT Merlot Grup Indonesia:100,indonesia,BbSwF5P9OoWgj75UPAowze,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Land Grabbing,https://media.alkhairaat.id/pt-genba-multi-mineral-rebut-lahan-sawit-petani-adukan-nasib-mereka-ke-gubernur/,,BbSwF5P9OoWgj75UPAox2e,,-2.162,121.385,social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAox2e,Genba Multi Mineral,Mining,"Sulawesi Tengah, North Morowali Regency",,Adi Wijoyo:10;Hong Yuh Asset Management Co. Ltd:49;Inggrid Hentiana:10;Lestari Widjaja:11;Marthen Hentiana:10;Ningsih Wijaya Kusuma:10,indonesia,BbSwF5P9OoWgj75UPAox2e,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Corruption & Illegal Activity,https://www.kabarselebes.id/berita/2023/12/01/pt-fadlan-mulia-jaya-gunakan-jalan-houling-tanpa-ijin-pemilik-iup/,,BbSwF5P9OoWgj75UPAox5e,,-2.79617,122.07697,social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAox5e,Fadlan Mulia Jaya,Mining,"Sulawesi Tengah, Morowali Regency",,Bumi Mineral Indonesia:50;Chadidjah Basalamah:9;Fadlan Abdullah Ridwan:20;Faisal Dean Ridwan; ST:20;Giovanni Adhiputra Aziz:1,indonesia,BbSwF5P9OoWgj75UPAox5e,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Corruption & Illegal Activity,https://kailipost.com/2023/02/diduga-illegal-mining-kpk1-dimintawarga-tangkap-cgg-dan-gmu.html#google_vignette,,BbSwF5P9OoWgj75UPAox8e,,-2.78404,122.06149,social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAox8e,Graha Mining Utama,Mining,"Sulawesi Tengah, Morowali Regency",,Mineral Bumi Nusantara:20;Riz Pratama Indonesia:80,indonesia,BbSwF5P9OoWgj75UPAox8e,unknown
,ton,,ton,-,USD,Indonesia,Indonesia:100,,Corruption & Illegal Activity,https://kailipost.com/2022/02/polemik-biaya-ippkh-untuk-nikel-di-morowali-rp25-m-steven-ini-murni-perdata.html/2,,BbSwF5P9OoWgj75UPAoxDe,,-2.81758,122.05545,social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAoxDe,Selaras Maju,Mining,"Sulawesi Tengah, Morowali Regency",,FRANS SALIM KALALO:80; STEVEN YOHANES KAMBEY:20,indonesia,BbSwF5P9OoWgj75UPAoxDe,unknown
,,0,ton,-,USD,Indonesia,China: majority; Indonesia: minority,,,,,BbSwF5P9OoWgj75UPAoxKe,,-0.1385376862,129.5191783,,Processing,BbSwF5P9OoWgj75UPAoxKe,Gebe Sentra Nikel,Ferro Nickel,"Maluku Utara, Halmahera Tengah",https://www.jatam.org/wp-content/uploads/2021/07/Pulau-Kecil-Indonesia-Tanah-Air-Tambang.pdf,Zhenshi Holding Group:majority; Dr A.D Chandara:minority,indonesia,BbSwF5P9OoWgj75UPAoxKe,Active
,,1000000,ton,-,USD,Indonesia,China: majority; Indonesia: minority,Air Pollution,Poor Work Safety,"https://sultra.antaranews.com/berita/448674/sebanyak-400-pekerja-pt-oss-datangi-dprd-sultra-sampaikan-aspirasi,https://celios.co.id/wp-content/uploads/2024/02/EN-CREA_CELIOS-Indonesia-Nickel-Development-2024.pdf",,BbSwF5P9OoWgj75UPAoxNe,,-3.884085684,122.4153183,ecological;social,Processing,BbSwF5P9OoWgj75UPAoxNe,Obsidian Stainless Steel (OSS),Ferro Nickel,"Sulawesi Tenggara, Konawe Regency",https://ketapel.beacukai.go.id/masuk/read/dorong-kinerja-pelaku-usaha-di-sulawesi-selatan-bea-cukai-terbitkan-fasilitas-kawasan-berikat.html,Xiangyo Group and Delong Group,indonesia,BbSwF5P9OoWgj75UPAoxNe,Active
,,150000,ton,-,USD,Indonesia,Australia:80; China:20,,,,,BbSwF5P9OoWgj75UPAoxQe,,-2.847385806,122.1641905,,Processing,BbSwF5P9OoWgj75UPAoxQe,Hengjaya Nickel Industry (HNI),Nickel Pig Iron,"Sulawesi Tengah, Morowali",https://betahita.id/news/lipsus/8005/memotret-sosok-raksasa-nikel-indonesia-.html?v=1664956365; https://www.kallanish.com/en/news/steel/market-reports/article-details/indonesia-hengjaya-starts-eaf-0119/,Nickel Mines:80; Shanghai Decent Investment Group (Tsingshan):20,indonesia,BbSwF5P9OoWgj75UPAoxQe,Active
,,36000,ton,-,USD,Indonesia,China; Australia,Water Pollution;Air Pollution;Deforestation;Biodiversity Loss,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities",https://cri.org/reports/nickel-unearthed/,,BbSwF5P9OoWgj75UPAoxVe,,0.4866538351,127.9517603,,Processing,BbSwF5P9OoWgj75UPAoxVe,Angel Nickel Industry,Nickel Pig Iron,"North Maluku, Halmahera Regency",https://industri.kontan.co.id/news/nickel-mines-akan-membeli-saham-di-unit-tsingshan-indonesia-untuk-menaikkan-produksi,Shanghai Decent Investment Group (Tsingshan); Nickel Industries Ltd,indonesia,BbSwF5P9OoWgj75UPAoxVe,Active
,,120000,ton,2080000000,USD,Indonesia,China; Singapore,Water Pollution;Deforestation;Biodiversity Loss,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities",https://cri.org/reports/nickel-unearthed/,,BbSwF5P9OoWgj75UPAoxYe,,-2.849203755,122.1804459,,Processing,BbSwF5P9OoWgj75UPAoxYe,Huayu Nickel Cobalt,Nickel Sulfate,"Sulawesi Tengah, Morowali Regency",https://huayouindonesia.com/id/news/detail/EZ868IEN1I,Zhejiang Huayou Cobalt; Yongrui (Tsingshan); EVE Energy Co Ltd; Glaucous International Pte Ltd; Lindo Investment Pte Ltd,indonesia,BbSwF5P9OoWgj75UPAoxYe,Active
,,,ton,-,USD,Indonesia,China:100,Water Pollution;Air Pollution;Deforestation;Biodiversity Loss,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities;Poor Work Safety",https://www.teropongmalut.com/may-day-1-mei-perusahaan-tertentu-dituding-langgar-hak-buruh-massa-akan-demo-dengan-7-tuntutan/,,BbSwF5P9OoWgj75UPAoxbe,,0.4685662851,127.9487022,,Processing,BbSwF5P9OoWgj75UPAoxbe,Huafei Nickel Cobalt,MHP,"Maluku Utara, Halmahera Regency",https://projectmultatuli.org/cina-di-hilir-gurita-oligarki-nikel-indonesia/,Huayou:53; Tsingshan:30; EVE Energy:17,indonesia,BbSwF5P9OoWgj75UPAoxbe,Planned
,,300000,ton,-,USD,Indonesia,Not found,Increased Vulnerability to the Climate Crisis,,https://celios.co.id/wp-content/uploads/2024/02/ID-CREA_CELIOS-Indonesia-Nickel-Development-2024.pdf,,BbSwF5P9OoWgj75UPAoxge,,-2.838312365,122.1687416,,Processing,BbSwF5P9OoWgj75UPAoxge,Lestari Smelter Indonesia,Nickel Pig Iron,"Sulawesi Tengah, Morowali",https://spn.or.id/diphk-sepihak-karena-diduga-melanggar-perintah-atasan/,Not found,indonesia,BbSwF5P9OoWgj75UPAoxge,Active
,,60000,ton,1260000000,USD,Indonesia,Hong Kong:25; Australia:55,Water Pollution;Air Pollution;Soil Pollution;Deforestation,,https://www.walhi.or.id/uploads/blogs/Foto%20Rilis/Catatan%20Akhir%20Tahun%20Region%20Sulawesi_%20Red%20Alert%20Espansi%20Tambang%20Nikel%20di%20Sulawesi.pdf,,BbSwF5P9OoWgj75UPAoxne,,-2.835145844,122.1641141,,Processing,BbSwF5P9OoWgj75UPAoxne,Fajar Metal Industry,Nickel Sulfate,"Sulawesi Tengah, Morowali",https://company-announcements.afr.com/asx/nic/b7f95b98-d68e-11ee-9df4-3a69a85df87f.pdf,Decent Resource Limited:25; Nickel Industries:55,indonesia,BbSwF5P9OoWgj75UPAoxne,Active
,,17000,ton,16700000,USD,Indonesia,Not found,Water Pollution;Air Pollution;Deforestation;Increased Vulnerability to the Climate Crisis,Poor Work Safety,https://www.rai.it/dl/doc/2023/11/19/1700402970903_I%20rapporti%20su%20filiera%20del%20nichel%20indonesiana%20-%20Report.pdf,,BbSwF5P9OoWgj75UPAoxye,,-4.449781849,122.3558081,ecological;social,Processing,BbSwF5P9OoWgj75UPAoxye,Kinlin Nickel Industri,Nickel Pig Iron,"Southeast Sulawesi, South Konawe Regency",https://www.scribd.com/document/405154363/amdal-ketik-docx,Not found,indonesia,BbSwF5P9OoWgj75UPAoxye,Active
,,276000,ton,7800000,USD,Indonesia,China:51; Indonesia:49,,,,,BbSwF5P9OoWgj75UPAoyAe,,-4.45526656,122.3587752,,Processing,BbSwF5P9OoWgj75UPAoyAe,Macika Mineral Industri,Nickel Pig Iron,"Sulawesi Tenggara, Konawe Regency","https://ekonomi.bisnis.com/read/20140425/44/222438/macika-mineral-bangun-smelter-ferronikel#:~:text=PT Macika Mineral Industri atau,Brillimetal China sebagai EPC pabrik.",Macika Mada Madana:49; Ningbo Brilimetal:51,indonesia,BbSwF5P9OoWgj75UPAoyAe,Active
,,,ton,-,USD,Indonesia,Not found,,,,,BbSwF5P9OoWgj75UPAoyEe,,-4.280295526,121.5797848,,Processing,BbSwF5P9OoWgj75UPAoyEe,Asia Mining Minerals,Nickel Pig Iron,"Sulawesi Tenggara, Kolaka",,Not found,indonesia,BbSwF5P9OoWgj75UPAoyEe,Unknown
,,240000,ton,-,USD,Indonesia,China:40;Indonesia:60,Water Pollution;Air Pollution;Deforestation;Increased Vulnerability to the Climate Crisis,"Intimidation, Suppression, Criminalization of Local Communities;Poor Work Safety","https://halmaherapost.com/2023/01/29/kecelakaan-kerja-di-harita-nikel-1-korban-meninggal-dunia/,https://jatam.org/pulaukecil/",,BbSwF5P9OoWgj75UPAoyHe,,-1.55295648,127.4292365,ecological;social,Processing,BbSwF5P9OoWgj75UPAoyHe,Megah Surya Pertiwi,Ferro Nickel,"North Maluku, South Halmahera",,Gane Permai Sentosa:10;Harita Jayaraya:20;Trimegah Bangun Persada:30;Xinxing Qiyun Investment Holding PLE LTD:40,indonesia,BbSwF5P9OoWgj75UPAoyHe,Active
,,160000,ton,-,USD,Indonesia,China,Water Pollution,,https://malut.aman.or.id/2014/12/29/masyarakat-adat-sagea-kya-tolak-pt-fpm/,,BbSwF5P9OoWgj75UPAoyKe,,-1.533776471,127.4193126,ecological,Processing,BbSwF5P9OoWgj75UPAoyKe,First Pacific Mining,Ferro Nickel,"North Maluku, Halmahera Selatan Regency",https://betahita.id/news/lipsus/7992/mereka-yang-melawan-dan-tersingkir-lantaran-nikel.html?v=1664959379,Not found,indonesia,BbSwF5P9OoWgj75UPAoyKe,Planned
,,150000,ton,36300000,USD,Indonesia,China:100,,Corruption & Illegal Activity,https://titiknol.co.id/peristiwa/sidak-disnaker-cilegon-temukan-pekerja-tiongkok-yang-diduga-ilegal/,,BbSwF5P9OoWgj75UPAoyNe,,-6.000910147,106.0190799,social,Processing,BbSwF5P9OoWgj75UPAoyNe,Heng Tai Yuan Indonesia Steel,Nickel Pig Iron,"Banten, Cilegon",https://faktabanten.co.id/industri/investor-protes-debu-nikel-pt-heng-tai-yuan-diduga-kembali-cemari-kawasan-industri-kiec/,Not found,indonesia,BbSwF5P9OoWgj75UPAoyNe,active
,,200000,ton,-,USD,Indonesia,Not found,,,,,BbSwF5P9OoWgj75UPAoySe,,,,,Processing,BbSwF5P9OoWgj75UPAoySe,Maluku Utara Metal Industry,Nickel Pig Iron,"North Maluku, -",,Not found,indonesia,BbSwF5P9OoWgj75UPAoySe,planned
,,1200000,ton,-,USD,Indonesia,Not found,,,,,BbSwF5P9OoWgj75UPAoyXe,,0.4691539966,127.9075123,,Processing,BbSwF5P9OoWgj75UPAoyXe,Guang Tsing Halmahera Nickel,Nickel Pig Iron,"North Maluku, Central Halmahera",,Not found,indonesia,BbSwF5P9OoWgj75UPAoyXe,planned
,,650000,ton,895000000,USD,Indonesia,Not found,,Corruption & Illegal Activity,https://detiksultra.com/kendari/18-perusahaan-kategori-pma-di-sultra-tidak-patuh-lapor-lkpm/,,BbSwF5P9OoWgj75UPAoyae,,-4.162706954,122.6733356,,Processing,BbSwF5P9OoWgj75UPAoyae,Sungai Raya Nickel Alloy Indonesia,Nickel Pig Iron,"Southeast Sulawesi, South Konawe",https://www.flickr.com/photos/auriganusantara/51930137822,Not found,indonesia,BbSwF5P9OoWgj75UPAoyae,planned
,,34700,ton,-,USD,Indonesia,South Korea:60; Indonesia:40,,Corruption & Illegal Activity,https://tegas.co/2021/05/16/dinilai-mangkrak-tangani-laporan-pt-mbg-begini-klarifikasi-kasubbid-penmas-polda-sultra/,,BbSwF5P9OoWgj75UPAoyge,,-3.575398567,122.1754897,social,Processing,BbSwF5P9OoWgj75UPAoyge,MBG Nikel Indonesia,MHP,"Southeast Sulawesi, North Konawe Regency",https://kemenperin.go.id/artikel/18654/Pabrik-Smelter-Nikel-Rp-76-Triliun-Dibangun-di-Konawe-Utara,HAN SOONJU: 60; PT WISNU MANDIRI BATARA:40,indonesia,BbSwF5P9OoWgj75UPAoyge,Active
,,,ton,-,USD,Indonesia,China:100,,,,,BbSwF5P9OoWgj75UPAoype,,-2.011486677,121.4306926,,Processing,BbSwF5P9OoWgj75UPAoype,Nadesico Nickel Industry,Nickel Matte,"Central Sulawesi, North Morowali Regency",http://www.cngrgf.com.cn/en-US/gsxw/1241.html,CNGR Advanced Material Co Ltd (CNGR); Jiangsu Delong Nickel Industry Co Ltd,indonesia,BbSwF5P9OoWgj75UPAoype,Active
,,,ton,-,USD,Indonesia,Indonesia:100,Water Pollution;Air Pollution;Deforestation;Increased Vulnerability to the Climate Crisis;Biodiversity Loss,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities",https://jatam.org/pulaukecil/,,BbSwF5P9OoWgj75UPAp0Ve,,-0.4435661517,129.8790944,ecological;social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAp0Ve,Gag Nikel,Mining,"Southwest Papua, Raja Ampat Regency",https://gagnikel.com/about/,Aneka Tambang:100,indonesia,BbSwF5P9OoWgj75UPAp0Ve,Active
,,,ton,-,USD,Indonesia,Indonesia:100,Water Pollution;Air Pollution;Deforestation;Increased Vulnerability to the Climate Crisis;Biodiversity Loss,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities",https://jatam.org/pulaukecil/,,BbSwF5P9OoWgj75UPAp1Ae,,0.7958461424,128.2571307,ecological;social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAp1Ae,Makmur Jaya Lestari ,Mining,"North Maluku, East Halmahera",,HADI RAHARDJA:45; TADJUDIN HIDAJAT:17.5; MULTI KREASI UTAMA:15; SETYONO DJUANDI DARMONO:17.5; LANNY ARIFIN:5,indonesia,BbSwF5P9OoWgj75UPAp1Ae,Active
,,,ton,-,USD,Indonesia,China; Indonesia,Water Pollution;Air Pollution;Deforestation;Increased Vulnerability to the Climate Crisis;Biodiversity Loss,"Land Grabbing;Intimidation, Suppression, Criminalization of Local Communities",https://jatam.org/pulaukecil/,,BbSwF5P9OoWgj75UPAp1Qe,,-5.441348238,121.993368,ecological;social,Mining & Ore Resources,BbSwF5P9OoWgj75UPAp1Qe,Arga Morini Indah,Mining,"Southeast Sulawesi, Bombana Regency",,JACARANDA INDONESIA INVESTAMA:35; DAIDAN GRUP INDONESIA:35; VIRTUE DRAGON NICKEL INDUSTRY:30,indonesia,BbSwF5P9OoWgj75UPAp1Qe,Active
